slug,sourceUid,sku,title,supplier,supplierCode,sourceUrl,mainImageUrl,priority,action,reason
3ml-at101-1-6-4in-101-6mm-x-1-6mm-wall-2-9m-length-aluminised-tube,MPI_3ML-AT101-1.6,3ML-AT101-1.6,"4in (101.6mm) x 1.6mm Wall, 2.9m Length Aluminised Tube",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
d1026mn-4in-8in-x-5in-oval-centre-centre-14in-350mm-long-megaflow-muffler-medium-aluminised-steel,MPI_D1026MN,D1026MN,"4in, 8in x 5in Oval Centre/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Aluminised Steel",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
dp350ss-3-1-2in-89mm-outlet-6in-152mm-length-dump-tip-stainless-steel,MPI_DP350SS,DP350SS,"3 1/2in (89mm) Outlet, 6in (152mm) Length, Dump Tip, Stainless Steel",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssb30045-2f-3in-76-2mm-45deg-stainless-mandrel-bend-flared-3in-id-both-ends,MPI_SSB30045-2F,SSB30045-2F,3in (76.2mm) 45deg Stainless Mandrel Bend - Flared 3in ID Both Ends,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssb4-20060-b5-pack-5-2in-50-8mm-60deg-std-leg-409g-stainless-mandrel-bend,MPI_SSB4-20060-B5,SSB4-20060-B5,(Pack 5) 2in (50.8mm) 60deg Std Leg 409g Stainless Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssb4-25030-b5-pack-5-2-5in-63-5mm-30deg-std-leg-409g-stainless-mandrel-bend,MPI_SSB4-25030-B5,SSB4-25030-B5,(Pack 5) 2.5in (63.5mm) 30deg Std Leg 409g Stainless Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssb40060-4in-101-6mm-60deg-std-leg-304g-stainless-mandrel-bend,MPI_SSB40060,SSB40060,4in (101.6mm) 60deg Std Leg 304g Stainless Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssc617m-2-1-4in-8in-x-4in-oval-offset-same-side-10in-275mm-long-megaflow-muffler-medium-stainless,MPI_SSC617M,SSC617M,"2 1/4in, 8in x 4in Oval Offset/Same Side, 10in (275mm) Long, Megaflow Muffler - Medium - Stainless",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
fe064-vw-golf-tsi-flange,MPI_FE064,FE064,VW GOLF TSI FLANGE,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
emg214-galant-v6-16v-extractor-gasket,MPI_EMG214,EMG214,GALANT V6 16V Extractor Gasket,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
sb50090-5in-127mm-90deg-mild-steel-mandrel-bend,MPI_SB50090,SB50090,5in (127mm) 90deg Mild Steel Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
yp82rv-320-3in-inlet-y-piece-twin-3-1-4in-round-outlet-10-1-2in-long-20-degree-angle-cut-polished-inner-co,MPI_YP82RV-320,YP82RV-320,"3in Inlet, Y-Piece, Twin 3 1/4in Round Outlet, 10 1/2in Long, 20 Degree Angle Cut, Polished Inner Co",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
yp82vel-300-76-2mm-id-3-flared-inlet-twin-3-1-4in-round-outlet-10-5in-long-lhs-double-angle-cut-inner-cone,MPI_YP82VEL-300,YP82VEL-300,"76.2mm ID (3"") Flared Inlet, Twin 3 1/4in Round Outlet,10.5in Long, LHS Double Angle Cut, Inner Cone",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
yp82vel-new-2-1-2in-inlet-twin-3-1-4in-round-outlet-10-1-2in-long-lhs-double-angle-cut-polished-inner-cone,MPI_YP82VEL-NEW,YP82VEL-NEW,"2 1/2in Inlet, Twin 3 1/4in Round Outlet, 10 1/2in Long, LHS Double Angle Cut, Polished Inner Cone",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
yp82ver-300-76-2mm-id-3-flared-inlet-twin-3-1-4in-round-outlet-10-5in-long-rhs-double-angle-cut-inner-cone,MPI_YP82VER-300,YP82VER-300,"76.2mm ID (3"") Flared Inlet, Twin 3 1/4in Round Outlet,10.5in Long, RHS Double Angle Cut, Inner Cone",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
yp82ver-new-2-1-2in-inlet-twin-3-1-4in-round-outlet-10-1-2in-long-rhs-double-angle-cut-polished-inner-cone,MPI_YP82VER-NEW,YP82VER-NEW,"2 1/2in Inlet, Twin 3 1/4in Round Outlet, 10 1/2in Long, RHS Double Angle Cut, Polished Inner Cone",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
fepyro-025-b20-egt-gauge-pyro-coupling-1-4in-npt-thread-pack-of-20,MPI_FEPYRO-025-B20,FEPYRO-025-B20,"EGT Gauge Pyro Coupling 1/4in NPT Thread, Pack of 20",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
pp-16116c-b20-taper-plug-16mm-x-1-5-to-fit-fe116c-16-x-16-x-1-5-pack-of-20,MPI_PP-16116C-B20,PP-16116C-B20,"Taper Plug 16mm x 1.5 to Fit FE116C 16 x 16 x 1.5, Pack of 20",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
alb50060-5in-127mm-60deg-aluminised-mandrel-bend,MPI_ALB50060,ALB50060,5in (127mm) 60deg Aluminised Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
alb50090-5in-127mm-90deg-aluminised-mandrel-bend,MPI_ALB50090,ALB50090,5in (127mm) 90deg Aluminised Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
emg064-240-300-cid-canadian-motor-extractor-gasket,MPI_EMG064,EMG064,240 - 300 CID (CANADIAN Motor) Extractor Gasket,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
f721m-2-1-2in-10in-x-4in-oval-offset-same-side-12in-300mm-long-megaflow-muffler-medium-spigoted,MPI_F721M,F721M,"2 1/2in, 10in x 4in Oval Offset/Same Side, 12in (300mm) Long, Megaflow Muffler - Medium - Spigoted",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ose-fm-fnkit-mustang-o2-sensor-extension-loom-kit-suits-fm-fn-mustang-incls-ose-mustang-x-2-ose-mustang-2-x-2,MPI_OSE-FM-FNKIT,OSE-FM-FNKIT,"Mustang O2 Sensor Extension Loom Kit. Suits FM,FN Mustang. Incls OSE-MUSTANG x 2, OSE-MUSTANG-2 x 2",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssmbe026l-r-holden-falcon-valiant-3in-lhs-and-rhs-mid-section-universal-connecting-pipes,MPI_SSMBE026L-R,SSMBE026L-R,Holden /Falcon /Valiant 3in LHS & RHS Mid Section Universal Connecting Pipes,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssb4-20030-b5-pack-5-2in-50-8mm-30deg-std-leg-409g-stainless-mandrel-bend,MPI_SSB4-20030-B5,SSB4-20030-B5,(Pack 5) 2in (50.8mm) 30deg Std Leg 409g Stainless Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
fdb356-8-ford-ba-bf-fg-falcon-sedan-lhs-chassis-bracket,MPI_FDB356-8,FDB356-8,"Ford BA, BF, FG Falcon Sedan LHS chassis bracket",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
d836mn-ub-unbranded-3in-8in-x-5in-oval-offset-offset-16in-400mm-long-megaflow-muffler-medium,MPI_D836MN-UB,D836MN-UB,"UNBRANDED 3in, 8in x 5in Oval Offset/Offset, 16in (400mm) Long, Megaflow Muffler - Medium",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
yp63au-2-1-4in-inlet-2-x-2-1-2in-outlet-8in-long-y-piece-round-rolled-in-double-angle-cut,MPI_YP63AU,YP63AU,"2 1/4in Inlet, 2 x 2 1/2in Outlet, 8in Long, Y-Piece, Round, Rolled In, Double Angle Cut",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
rv530wcss-sbc-2-1-2in-inlet-31-2in-outlet-61-2in-long-round-20-deg-angle-cut-rolled-edge-polished-inner-cone,MPI_RV530WCSS-SBC,RV530WCSS-SBC,"2 1/2in Inlet, 31/2in Outlet, 61/2in Long, Round, 20 deg Angle Cut (Rolled Edge, Polished Inner Cone",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
rv620ss-b-2-1-2in-inlet-4in-outlet-8in-long-round-15-deg-angle-cut-stainless-steel-black,MPI_RV620SS-B,RV620SS-B,"2 1/2in Inlet, 4in Outlet, 8in Long, Round, 15 deg Angle Cut, Stainless Steel black",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
mhf5325-adp-350-chev-small-block-header-adaptor-plate-to-afr-heads,MPI_MHF5325-ADP,MHF5325-ADP,350 Chev Small Block Header Adaptor Plate To AFR Heads,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
sst101-6-1-5-4in-101-6mm-x-1-5mm-304g-stainless-steel-tube,MPI_SST101.6-1.5,SST101.6-1.5,4in (101.6mm) x 1.5mm 304g Stainless Steel Tube,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
lhs1-car-builders-embossed-heat-aluminium-shield-300-x-500mm-ehs3x5,MPI_LHS1,LHS1,Car Builders Embossed Heat Aluminium Shield - 300 x 500mm - EHS3X5,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssb40030-4in-101-6mm-30deg-std-leg-304g-stainless-mandrel-bend,MPI_SSB40030,SSB40030,4in (101.6mm) 30deg Std Leg 304g Stainless Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssb40045-4in-101-6mm-45deg-std-leg-304g-stainless-mandrel-bend,MPI_SSB40045,SSB40045,4in (101.6mm) 45deg Std Leg 304g Stainless Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssb40080-4in-101-6mm-80deg-std-leg-304g-stainless-mandrel-bend,MPI_SSB40080,SSB40080,4in (101.6mm) 80deg Std Leg 304g Stainless Mandrel Bend,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
f734mn-2-1-2in-10in-x-4in-oval-centre-centre-16in-400mm-long-megaflow-muffler-medium-aluminised,MPI_F734MN,F734MN,"2 1/2in, 10in x 4in Oval Centre/Centre, 16in (400mm) Long, Megaflow Muffler - Medium - Aluminised",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
dp400ll-4in-102mm-outlet-long-leg-stainless-steel,MPI_DP400LL,DP400LL,"4in (102mm) Outlet, long leg  Stainless Steel",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
mhf5325-3pos-350-chev-small-block-over-size-ports-3-piece-header-plate-to-suit-mhf5325-adp-adaptor-plate,MPI_MHF5325-3POS,MHF5325-3POS,"350 Chev Small Block, Over Size Ports 3 Piece Header Plate To Suit MHF5325-ADP Adaptor Plate",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
sst76-1-6-3in-76-2mm-x-1-6mm-wall-304g-stainless-steel,MPI_SST76-1.6,SST76-1.6,3in (76.2mm) x 1.6mm Wall 304g Stainless Steel,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
lazer-1l-hp-300-single-lamp-harness-kit-with-switch-high-power-12v-t-16-24-28-triple-r-16-24-28,MPI_LAZER-1L-HP-300,LAZER-1L-HP-300,"Single-lamp harness kit with switch (High Power, 12V)  -  T-16/24/28, Triple-R 16/24/28",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
ssmbe025l-r-holden-falcon-valiant-2-1-2in-lhs-and-rhs-mid-section-universal-connecting-pipes,MPI_SSMBE025L-R,SSMBE025L-R,Holden /Falcon /Valiant 2 1/2in LHS & RHS Mid Section Universal Connecting Pipes,MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
emg332-nissan-patrol-y62-v8-5-6l-engine-1-set-of-extractor-gaskets,MPI_EMG332,EMG332,"Nissan Patrol Y62 V8 5.6L Engine, 1 Set Of Extractor Gaskets",MPI Automotive,mpi,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,P2,Request supplier image; launch with placeholder only if approved,No matched ZIP image candidate or usable remote image URL
